,audio_directory,speaker,gender,length,Dict_n
348,sitec/Dict01/clncut/female/fjn2jms00s150/set150067_clncut.wav,fjn2jms00s150,female,40576,dict01
349,sitec/Dict01/clncut/female/fjn2jms00s150/set150065_clncut.wav,fjn2jms00s150,female,43520,dict01
350,sitec/Dict01/clncut/female/fjn2jms00s150/set150016_clncut.wav,fjn2jms00s150,female,45184,dict01
351,sitec/Dict01/clncut/female/fjn2jms00s150/set150025_clncut.wav,fjn2jms00s150,female,36864,dict01
352,sitec/Dict01/clncut/female/fjn2jms00s150/set150061_clncut.wav,fjn2jms00s150,female,48512,dict01
353,sitec/Dict01/clncut/female/fjn2jms00s150/set150005_clncut.wav,fjn2jms00s150,female,44160,dict01
354,sitec/Dict01/clncut/female/fjn2jms00s150/set150030_clncut.wav,fjn2jms00s150,female,35072,dict01
355,sitec/Dict01/clncut/female/fjn2jms00s150/set150071_clncut.wav,fjn2jms00s150,female,47872,dict01
356,sitec/Dict01/clncut/female/fjn2jms00s150/set150089_clncut.wav,fjn2jms00s150,female,44288,dict01
357,sitec/Dict01/clncut/female/fjn2jms00s150/set150053_clncut.wav,fjn2jms00s150,female,55680,dict01
358,sitec/Dict01/clncut/female/fjn2jms00s150/set150068_clncut.wav,fjn2jms00s150,female,47616,dict01
359,sitec/Dict01/clncut/female/fjn2jms00s150/set150074_clncut.wav,fjn2jms00s150,female,40704,dict01
360,sitec/Dict01/clncut/female/fjn2jms00s150/set150051_clncut.wav,fjn2jms00s150,female,46976,dict01
361,sitec/Dict01/clncut/female/fjn2jms00s150/set150084_clncut.wav,fjn2jms00s150,female,50688,dict01
362,sitec/Dict01/clncut/female/fjn2jms00s150/set150037_clncut.wav,fjn2jms00s150,female,36096,dict01
363,sitec/Dict01/clncut/female/fjn2jms00s150/set150026_clncut.wav,fjn2jms00s150,female,40064,dict01
364,sitec/Dict01/clncut/female/fjn2jms00s150/set150023_clncut.wav,fjn2jms00s150,female,32896,dict01
365,sitec/Dict01/clncut/female/fjn2jms00s150/set150020_clncut.wav,fjn2jms00s150,female,44288,dict01
366,sitec/Dict01/clncut/female/fjn2jms00s150/set150015_clncut.wav,fjn2jms00s150,female,43520,dict01
367,sitec/Dict01/clncut/female/fjn2jms00s150/set150090_clncut.wav,fjn2jms00s150,female,44288,dict01
368,sitec/Dict01/clncut/female/fjn2jms00s150/set150098_clncut.wav,fjn2jms00s150,female,43904,dict01
369,sitec/Dict01/clncut/female/fjn2jms00s150/set150063_clncut.wav,fjn2jms00s150,female,34304,dict01
370,sitec/Dict01/clncut/female/fjn2jms00s150/set150102_clncut.wav,fjn2jms00s150,female,39936,dict01
371,sitec/Dict01/clncut/female/fjn2jms00s150/set150075_clncut.wav,fjn2jms00s150,female,51840,dict01
372,sitec/Dict01/clncut/female/fjn2jms00s150/set150029_clncut.wav,fjn2jms00s150,female,40960,dict01
373,sitec/Dict01/clncut/female/fjn2jms00s150/set150042_clncut.wav,fjn2jms00s150,female,43392,dict01
374,sitec/Dict01/clncut/female/fjn2jms00s150/set150083_clncut.wav,fjn2jms00s150,female,41216,dict01
375,sitec/Dict01/clncut/female/fjn2jms00s150/set150031_clncut.wav,fjn2jms00s150,female,47360,dict01
376,sitec/Dict01/clncut/female/fjn2jms00s150/set150040_clncut.wav,fjn2jms00s150,female,40960,dict01
377,sitec/Dict01/clncut/female/fjn2jms00s150/set150056_clncut.wav,fjn2jms00s150,female,57216,dict01
378,sitec/Dict01/clncut/female/fjn2jms00s150/set150091_clncut.wav,fjn2jms00s150,female,43136,dict01
379,sitec/Dict01/clncut/female/fjn2jms00s150/set150064_clncut.wav,fjn2jms00s150,female,41600,dict01
380,sitec/Dict01/clncut/female/fjn2jms00s150/set150007_clncut.wav,fjn2jms00s150,female,42112,dict01
381,sitec/Dict01/clncut/female/fjn2jms00s150/set150055_clncut.wav,fjn2jms00s150,female,62976,dict01
382,sitec/Dict01/clncut/female/fjn2jms00s150/set150021_clncut.wav,fjn2jms00s150,female,30464,dict01
383,sitec/Dict01/clncut/female/fjn2jms00s150/set150104_clncut.wav,fjn2jms00s150,female,55168,dict01
384,sitec/Dict01/clncut/female/fjn2jms00s150/set150103_clncut.wav,fjn2jms00s150,female,40704,dict01
385,sitec/Dict01/clncut/female/fjn2jms00s150/set150076_clncut.wav,fjn2jms00s150,female,69120,dict01
386,sitec/Dict01/clncut/female/fjn2jms00s150/set150066_clncut.wav,fjn2jms00s150,female,41088,dict01
387,sitec/Dict01/clncut/female/fjn2jms00s150/set150017_clncut.wav,fjn2jms00s150,female,37248,dict01
388,sitec/Dict01/clncut/female/fjn2jms00s150/set150009_clncut.wav,fjn2jms00s150,female,40704,dict01
389,sitec/Dict01/clncut/female/fjn2jms00s150/set150041_clncut.wav,fjn2jms00s150,female,62592,dict01
390,sitec/Dict01/clncut/female/fjn2jms00s150/set150059_clncut.wav,fjn2jms00s150,female,48384,dict01
391,sitec/Dict01/clncut/female/fjn2jms00s150/set150002_clncut.wav,fjn2jms00s150,female,35456,dict01
392,sitec/Dict01/clncut/female/fjn2jms00s150/set150099_clncut.wav,fjn2jms00s150,female,43520,dict01
393,sitec/Dict01/clncut/female/fjn2jms00s150/set150033_clncut.wav,fjn2jms00s150,female,72320,dict01
394,sitec/Dict01/clncut/female/fjn2jms00s150/set150086_clncut.wav,fjn2jms00s150,female,48256,dict01
395,sitec/Dict01/clncut/female/fjn2jms00s150/set150060_clncut.wav,fjn2jms00s150,female,33792,dict01
396,sitec/Dict01/clncut/female/fjn2jms00s150/set150087_clncut.wav,fjn2jms00s150,female,114560,dict01
397,sitec/Dict01/clncut/female/fjn2jms00s150/set150004_clncut.wav,fjn2jms00s150,female,56063,dict01
398,sitec/Dict01/clncut/female/fjn2jms00s150/set150022_clncut.wav,fjn2jms00s150,female,37760,dict01
399,sitec/Dict01/clncut/female/fjn2jms00s150/set150028_clncut.wav,fjn2jms00s150,female,38400,dict01
400,sitec/Dict01/clncut/female/fjn2jms00s150/set150027_clncut.wav,fjn2jms00s150,female,46848,dict01
401,sitec/Dict01/clncut/female/fjn2jms00s150/set150049_clncut.wav,fjn2jms00s150,female,63104,dict01
402,sitec/Dict01/clncut/female/fjn2jms00s150/set150003_clncut.wav,fjn2jms00s150,female,31616,dict01
403,sitec/Dict01/clncut/female/fjn2jms00s150/set150013_clncut.wav,fjn2jms00s150,female,50944,dict01
404,sitec/Dict01/clncut/female/fjn2jms00s150/set150046_clncut.wav,fjn2jms00s150,female,51840,dict01
405,sitec/Dict01/clncut/female/fjn2jms00s150/set150054_clncut.wav,fjn2jms00s150,female,72320,dict01
406,sitec/Dict01/clncut/female/fjn2jms00s150/set150014_clncut.wav,fjn2jms00s150,female,37248,dict01
407,sitec/Dict01/clncut/female/fjn2jms00s150/set150070_clncut.wav,fjn2jms00s150,female,54528,dict01
408,sitec/Dict01/clncut/female/fjn2jms00s150/set150097_clncut.wav,fjn2jms00s150,female,77056,dict01
409,sitec/Dict01/clncut/female/fjn2jms00s150/set150088_clncut.wav,fjn2jms00s150,female,57984,dict01
410,sitec/Dict01/clncut/female/fjn2jms00s150/set150096_clncut.wav,fjn2jms00s150,female,46464,dict01
411,sitec/Dict01/clncut/female/fjn2jms00s150/set150011_clncut.wav,fjn2jms00s150,female,52736,dict01
412,sitec/Dict01/clncut/female/fjn2jms00s150/set150039_clncut.wav,fjn2jms00s150,female,38016,dict01
413,sitec/Dict01/clncut/female/fjn2jms00s150/set150012_clncut.wav,fjn2jms00s150,female,50944,dict01
414,sitec/Dict01/clncut/female/fjn2jms00s150/set150072_clncut.wav,fjn2jms00s150,female,49280,dict01
415,sitec/Dict01/clncut/female/fjn2jms00s150/set150081_clncut.wav,fjn2jms00s150,female,41472,dict01
416,sitec/Dict01/clncut/female/fkn2kkw00s132/set132061_clncut.wav,fkn2kkw00s132,female,41344,dict01
417,sitec/Dict01/clncut/female/fkn2kkw00s132/set132083_clncut.wav,fkn2kkw00s132,female,40320,dict01
418,sitec/Dict01/clncut/female/fkn2kkw00s132/set132010_clncut.wav,fkn2kkw00s132,female,59520,dict01
419,sitec/Dict01/clncut/female/fkn2kkw00s132/set132051_clncut.wav,fkn2kkw00s132,female,50560,dict01
420,sitec/Dict01/clncut/female/fkn2kkw00s132/set132099_clncut.wav,fkn2kkw00s132,female,44416,dict01
421,sitec/Dict01/clncut/female/fkn2kkw00s132/set132029_clncut.wav,fkn2kkw00s132,female,32768,dict01
422,sitec/Dict01/clncut/female/fkn2kkw00s132/set132017_clncut.wav,fkn2kkw00s132,female,44672,dict01
423,sitec/Dict01/clncut/female/fkn2kkw00s132/set132008_clncut.wav,fkn2kkw00s132,female,39680,dict01
424,sitec/Dict01/clncut/female/fkn2kkw00s132/set132097_clncut.wav,fkn2kkw00s132,female,53120,dict01
425,sitec/Dict01/clncut/female/fkn2kkw00s132/set132057_clncut.wav,fkn2kkw00s132,female,74112,dict01
426,sitec/Dict01/clncut/female/fkn2kkw00s132/set132096_clncut.wav,fkn2kkw00s132,female,39808,dict01
427,sitec/Dict01/clncut/female/fkn2kkw00s132/set132074_clncut.wav,fkn2kkw00s132,female,38784,dict01
428,sitec/Dict01/clncut/female/fkn2kkw00s132/set132104_clncut.wav,fkn2kkw00s132,female,61056,dict01
429,sitec/Dict01/clncut/female/fkn2kkw00s132/set132081_clncut.wav,fkn2kkw00s132,female,47232,dict01
430,sitec/Dict01/clncut/female/fkn2kkw00s132/set132076_clncut.wav,fkn2kkw00s132,female,51712,dict01
431,sitec/Dict01/clncut/female/fkn2kkw00s132/set132077_clncut.wav,fkn2kkw00s132,female,49408,dict01
432,sitec/Dict01/clncut/female/fkn2kkw00s132/set132058_clncut.wav,fkn2kkw00s132,female,53888,dict01
433,sitec/Dict01/clncut/female/fkn2kkw00s132/set132007_clncut.wav,fkn2kkw00s132,female,41344,dict01
434,sitec/Dict01/clncut/female/fkn2kkw00s132/set132049_clncut.wav,fkn2kkw00s132,female,57344,dict01
435,sitec/Dict01/clncut/female/fkn2kkw00s132/set132052_clncut.wav,fkn2kkw00s132,female,52480,dict01
436,sitec/Dict01/clncut/female/fkn2kkw00s132/set132053_clncut.wav,fkn2kkw00s132,female,53120,dict01
437,sitec/Dict01/clncut/female/fkn2kkw00s132/set132012_clncut.wav,fkn2kkw00s132,female,48512,dict01
438,sitec/Dict01/clncut/female/fkn2kkw00s132/set132019_clncut.wav,fkn2kkw00s132,female,37376,dict01
439,sitec/Dict01/clncut/female/fkn2kkw00s132/set132043_clncut.wav,fkn2kkw00s132,female,44672,dict01
440,sitec/Dict01/clncut/female/fkn2kkw00s132/set132025_clncut.wav,fkn2kkw00s132,female,43136,dict01
441,sitec/Dict01/clncut/female/fkn2kkw00s132/set132048_clncut.wav,fkn2kkw00s132,female,55552,dict01
442,sitec/Dict01/clncut/female/fkn2kkw00s132/set132072_clncut.wav,fkn2kkw00s132,female,43776,dict01
443,sitec/Dict01/clncut/female/fkn2kkw00s132/set132080_clncut.wav,fkn2kkw00s132,female,48128,dict01
444,sitec/Dict01/clncut/female/fkn2kkw00s132/set132028_clncut.wav,fkn2kkw00s132,female,33920,dict01
445,sitec/Dict01/clncut/female/fkn2kkw00s132/set132037_clncut.wav,fkn2kkw00s132,female,38144,dict01
446,sitec/Dict01/clncut/female/fkn2kkw00s132/set132030_clncut.wav,fkn2kkw00s132,female,40448,dict01
447,sitec/Dict01/clncut/female/fkn2kkw00s132/set132062_clncut.wav,fkn2kkw00s132,female,48256,dict01
448,sitec/Dict01/clncut/female/fkn2kkw00s132/set132041_clncut.wav,fkn2kkw00s132,female,52352,dict01
449,sitec/Dict01/clncut/female/fkn2kkw00s132/set132038_clncut.wav,fkn2kkw00s132,female,36096,dict01
450,sitec/Dict01/clncut/female/fkn2kkw00s132/set132039_clncut.wav,fkn2kkw00s132,female,36608,dict01
451,sitec/Dict01/clncut/female/fkn2kkw00s132/set132078_clncut.wav,fkn2kkw00s132,female,51456,dict01
452,sitec/Dict01/clncut/female/fkn2kkw00s132/set132085_clncut.wav,fkn2kkw00s132,female,46208,dict01
453,sitec/Dict01/clncut/female/fkn2kkw00s132/set132022_clncut.wav,fkn2kkw00s132,female,34048,dict01
454,sitec/Dict01/clncut/female/fkn2kkw00s132/set132055_clncut.wav,fkn2kkw00s132,female,29824,dict01
455,sitec/Dict01/clncut/female/fkn2kkw00s132/set132016_clncut.wav,fkn2kkw00s132,female,38144,dict01
456,sitec/Dict01/clncut/female/fkn2kkw00s132/set132100_clncut.wav,fkn2kkw00s132,female,59392,dict01
457,sitec/Dict01/clncut/female/fkn2kkw00s132/set132103_clncut.wav,fkn2kkw00s132,female,71808,dict01
458,sitec/Dict01/clncut/female/fkn2kkw00s132/set132079_clncut.wav,fkn2kkw00s132,female,47232,dict01
459,sitec/Dict01/clncut/female/fkn2kkw00s132/set132036_clncut.wav,fkn2kkw00s132,female,50688,dict01
460,sitec/Dict01/clncut/female/fkn2kkw00s132/set132089_clncut.wav,fkn2kkw00s132,female,49536,dict01
461,sitec/Dict01/clncut/female/fkn2kkw00s132/set132002_clncut.wav,fkn2kkw00s132,female,52480,dict01
462,sitec/Dict01/clncut/female/fkn2kkw00s132/set132063_clncut.wav,fkn2kkw00s132,female,52736,dict01
463,sitec/Dict01/clncut/female/fkn2kkw00s132/set132032_clncut.wav,fkn2kkw00s132,female,56704,dict01
464,sitec/Dict01/clncut/female/fkn2kkw00s132/set132011_clncut.wav,fkn2kkw00s132,female,42112,dict01
465,sitec/Dict01/clncut/female/fkn2kkw00s132/set132024_clncut.wav,fkn2kkw00s132,female,45696,dict01
466,sitec/Dict01/clncut/female/fkn2kkw00s132/set132102_clncut.wav,fkn2kkw00s132,female,41472,dict01
467,sitec/Dict01/clncut/female/fkn2kkw00s132/set132005_clncut.wav,fkn2kkw00s132,female,46336,dict01
468,sitec/Dict01/clncut/female/fkn2kkw00s132/set132082_clncut.wav,fkn2kkw00s132,female,42496,dict01
469,sitec/Dict01/clncut/female/fkn2kkw00s132/set132031_clncut.wav,fkn2kkw00s132,female,41088,dict01
470,sitec/Dict01/clncut/female/fkn2kkw00s132/set132059_clncut.wav,fkn2kkw00s132,female,70528,dict01
471,sitec/Dict01/clncut/female/fkn2kkw00s132/set132088_clncut.wav,fkn2kkw00s132,female,97408,dict01
472,sitec/Dict01/clncut/female/fkn2kkw00s132/set132092_clncut.wav,fkn2kkw00s132,female,75904,dict01
473,sitec/Dict01/clncut/female/fkn2kkw00s132/set132040_clncut.wav,fkn2kkw00s132,female,40832,dict01
474,sitec/Dict01/clncut/female/fkn2kkw00s132/set132034_clncut.wav,fkn2kkw00s132,female,41728,dict01
475,sitec/Dict01/clncut/female/fkn2kkw00s132/set132060_clncut.wav,fkn2kkw00s132,female,43648,dict01
476,sitec/Dict01/clncut/female/fkn2kkw00s132/set132047_clncut.wav,fkn2kkw00s132,female,47744,dict01
477,sitec/Dict01/clncut/female/fkn2kkw00s132/set132026_clncut.wav,fkn2kkw00s132,female,49408,dict01
478,sitec/Dict01/clncut/female/fkn2kkw00s132/set132091_clncut.wav,fkn2kkw00s132,female,35712,dict01
479,sitec/Dict01/clncut/female/fkn2kkw00s132/set132004_clncut.wav,fkn2kkw00s132,female,50176,dict01
480,sitec/Dict01/clncut/female/fkn2kkw00s132/set132065_clncut.wav,fkn2kkw00s132,female,41856,dict01
481,sitec/Dict01/clncut/female/fkn2kkw00s132/set132090_clncut.wav,fkn2kkw00s132,female,42240,dict01
482,sitec/Dict01/clncut/female/fkn2kkw00s132/set132020_clncut.wav,fkn2kkw00s132,female,29184,dict01
483,sitec/Dict01/clncut/female/fkn2kkw00s132/set132069_clncut.wav,fkn2kkw00s132,female,55424,dict01
484,sitec/Dict01/clncut/female/fkn2kkw00s132/set132021_clncut.wav,fkn2kkw00s132,female,41088,dict01
485,sitec/Dict01/clncut/female/fkn2kkw00s132/set132087_clncut.wav,fkn2kkw00s132,female,41216,dict01
486,sitec/Dict01/clncut/female/fkn2kkw00s132/set132101_clncut.wav,fkn2kkw00s132,female,44928,dict01
487,sitec/Dict01/clncut/female/fkn2kkw00s132/set132094_clncut.wav,fkn2kkw00s132,female,67456,dict01
488,sitec/Dict01/clncut/female/fkn2kkw00s132/set132098_clncut.wav,fkn2kkw00s132,female,77056,dict01
489,sitec/Dict01/clncut/female/fkn2kkw00s132/set132009_clncut.wav,fkn2kkw00s132,female,40832,dict01
490,sitec/Dict01/clncut/female/fkn2kkw00s132/set132093_clncut.wav,fkn2kkw00s132,female,41472,dict01
491,sitec/Dict01/clncut/female/fkn2kkw00s132/set132070_clncut.wav,fkn2kkw00s132,female,48512,dict01
492,sitec/Dict01/clncut/female/fkn2kkw00s132/set132014_clncut.wav,fkn2kkw00s132,female,43648,dict01
493,sitec/Dict01/clncut/female/fkn2kkw00s132/set132045_clncut.wav,fkn2kkw00s132,female,38656,dict01
494,sitec/Dict01/clncut/female/fkn2kkw00s132/set132015_clncut.wav,fkn2kkw00s132,female,44800,dict01
495,sitec/Dict01/clncut/female/fkn2kkw00s132/set132006_clncut.wav,fkn2kkw00s132,female,39680,dict01
496,sitec/Dict01/clncut/female/fkn2kkw00s132/set132071_clncut.wav,fkn2kkw00s132,female,49664,dict01
497,sitec/Dict01/clncut/female/fkn2kkw00s132/set132050_clncut.wav,fkn2kkw00s132,female,46976,dict01
498,sitec/Dict01/clncut/female/fkn2kkw00s132/set132023_clncut.wav,fkn2kkw00s132,female,28544,dict01
499,sitec/Dict01/clncut/female/fkn2kkw00s132/set132013_clncut.wav,fkn2kkw00s132,female,66816,dict01
500,sitec/Dict01/clncut/female/fkn2kkw00s132/set132073_clncut.wav,fkn2kkw00s132,female,74496,dict01
501,sitec/Dict01/clncut/female/fkn2kkw00s132/set132095_clncut.wav,fkn2kkw00s132,female,53248,dict01
502,sitec/Dict01/clncut/female/fkn2kkw00s132/set132064_clncut.wav,fkn2kkw00s132,female,41856,dict01
503,sitec/Dict01/clncut/female/fkn2kkw00s132/set132001_clncut.wav,fkn2kkw00s132,female,43392,dict01
504,sitec/Dict01/clncut/female/fkn2kkw00s132/set132018_clncut.wav,fkn2kkw00s132,female,43392,dict01
505,sitec/Dict01/clncut/female/fkn2kkw00s132/set132027_clncut.wav,fkn2kkw00s132,female,53120,dict01
506,sitec/Dict01/clncut/female/fkn2kkw00s132/set132046_clncut.wav,fkn2kkw00s132,female,36352,dict01
507,sitec/Dict01/clncut/female/fkn2kkw00s132/set132066_clncut.wav,fkn2kkw00s132,female,58752,dict01
508,sitec/Dict01/clncut/female/fkn2kkw00s132/set132033_clncut.wav,fkn2kkw00s132,female,39936,dict01
509,sitec/Dict01/clncut/female/fkn2kkw00s132/set132042_clncut.wav,fkn2kkw00s132,female,40064,dict01
510,sitec/Dict01/clncut/female/fkn2kkw00s132/set132067_clncut.wav,fkn2kkw00s132,female,74240,dict01
511,sitec/Dict01/clncut/female/fkn2kkw00s132/set132003_clncut.wav,fkn2kkw00s132,female,54912,dict01
512,sitec/Dict01/clncut/female/fkn2kkw00s132/set132054_clncut.wav,fkn2kkw00s132,female,60032,dict01
513,sitec/Dict01/clncut/female/fkn2kkw00s132/set132084_clncut.wav,fkn2kkw00s132,female,51840,dict01
514,sitec/Dict01/clncut/female/fkn2kkw00s132/set132075_clncut.wav,fkn2kkw00s132,female,91264,dict01
515,sitec/Dict01/clncut/female/fkn2kkw00s132/set132035_clncut.wav,fkn2kkw00s132,female,45312,dict01
516,sitec/Dict01/clncut/female/fkn2kkw00s132/set132044_clncut.wav,fkn2kkw00s132,female,37632,dict01
517,sitec/Dict01/clncut/female/fkn2kkw00s132/set132056_clncut.wav,fkn2kkw00s132,female,49536,dict01
518,sitec/Dict01/clncut/female/fkn2kkw00s132/set132068_clncut.wav,fkn2kkw00s132,female,42624,dict01
519,sitec/Dict01/clncut/female/fkn2kkw00s132/set132086_clncut.wav,fkn2kkw00s132,female,62848,dict01
728,sitec/Dict01/clncut/female/fss3khs00s003/set003080_clncut.wav,fss3khs00s003,female,42880,dict01
729,sitec/Dict01/clncut/female/fss3khs00s003/set003086_clncut.wav,fss3khs00s003,female,61440,dict01
730,sitec/Dict01/clncut/female/fss3khs00s003/set003055_clncut.wav,fss3khs00s003,female,50048,dict01
731,sitec/Dict01/clncut/female/fss3khs00s003/set003015_clncut.wav,fss3khs00s003,female,41088,dict01
732,sitec/Dict01/clncut/female/fss3khs00s003/set003070_clncut.wav,fss3khs00s003,female,45056,dict01
733,sitec/Dict01/clncut/female/fss3khs00s003/set003024_clncut.wav,fss3khs00s003,female,28928,dict01
734,sitec/Dict01/clncut/female/fss3khs00s003/set003050_clncut.wav,fss3khs00s003,female,58496,dict01
735,sitec/Dict01/clncut/female/fss3khs00s003/set003006_clncut.wav,fss3khs00s003,female,47104,dict01
736,sitec/Dict01/clncut/female/fss3khs00s003/set003049_clncut.wav,fss3khs00s003,female,46976,dict01
737,sitec/Dict01/clncut/female/fss3khs00s003/set003033_clncut.wav,fss3khs00s003,female,47232,dict01
738,sitec/Dict01/clncut/female/fss3khs00s003/set003048_clncut.wav,fss3khs00s003,female,58624,dict01
739,sitec/Dict01/clncut/female/fss3khs00s003/set003094_clncut.wav,fss3khs00s003,female,60544,dict01
740,sitec/Dict01/clncut/female/fss3khs00s003/set003044_clncut.wav,fss3khs00s003,female,52992,dict01
741,sitec/Dict01/clncut/female/fss3khs00s003/set003013_clncut.wav,fss3khs00s003,female,48128,dict01
742,sitec/Dict01/clncut/female/fss3khs00s003/set003084_clncut.wav,fss3khs00s003,female,41216,dict01
743,sitec/Dict01/clncut/female/fss3khs00s003/set003088_clncut.wav,fss3khs00s003,female,40448,dict01
744,sitec/Dict01/clncut/female/fss3khs00s003/set003052_clncut.wav,fss3khs00s003,female,49920,dict01
745,sitec/Dict01/clncut/female/fss3khs00s003/set003034_clncut.wav,fss3khs00s003,female,39808,dict01
746,sitec/Dict01/clncut/female/fss3khs00s003/set003002_clncut.wav,fss3khs00s003,female,28416,dict01
747,sitec/Dict01/clncut/female/fss3khs00s003/set003073_clncut.wav,fss3khs00s003,female,49280,dict01
748,sitec/Dict01/clncut/female/fss3khs00s003/set003004_clncut.wav,fss3khs00s003,female,41344,dict01
749,sitec/Dict01/clncut/female/fss3khs00s003/set003068_clncut.wav,fss3khs00s003,female,42496,dict01
750,sitec/Dict01/clncut/female/fss3khs00s003/set003061_clncut.wav,fss3khs00s003,female,43648,dict01
751,sitec/Dict01/clncut/female/fss3khs00s003/set003098_clncut.wav,fss3khs00s003,female,49664,dict01
752,sitec/Dict01/clncut/female/fss3khs00s003/set003009_clncut.wav,fss3khs00s003,female,31616,dict01
753,sitec/Dict01/clncut/female/fss3khs00s003/set003064_clncut.wav,fss3khs00s003,female,42496,dict01
754,sitec/Dict01/clncut/female/fss3khs00s003/set003071_clncut.wav,fss3khs00s003,female,55680,dict01
755,sitec/Dict01/clncut/female/fss3khs00s003/set003056_clncut.wav,fss3khs00s003,female,59520,dict01
756,sitec/Dict01/clncut/female/fss3khs00s003/set003092_clncut.wav,fss3khs00s003,female,41472,dict01
757,sitec/Dict01/clncut/female/fss3khs00s003/set003030_clncut.wav,fss3khs00s003,female,41856,dict01
758,sitec/Dict01/clncut/female/fss3khs00s003/set003051_clncut.wav,fss3khs00s003,female,54784,dict01
759,sitec/Dict01/clncut/female/fss3khs00s003/set003027_clncut.wav,fss3khs00s003,female,44928,dict01
760,sitec/Dict01/clncut/female/fss3khs00s003/set003001_clncut.wav,fss3khs00s003,female,40832,dict01
761,sitec/Dict01/clncut/female/fss3khs00s003/set003067_clncut.wav,fss3khs00s003,female,41984,dict01
762,sitec/Dict01/clncut/female/fss3khs00s003/set003104_clncut.wav,fss3khs00s003,female,46592,dict01
